0,Rename property,Error : setTotalExecutionTimeInSeconds Line : 194,The attribute totalExecutionTimeInSeconds is renamed to discoveryTimeInSeconds the method setTotalExecutionTimeInSeconds is generated and must be updated Coevolve this code : discovery.setTotalExecutionTimeInSeconds(new Double(getValue(lastLine2Statistics.SINCEBEGIN)) / Report.MINUTE_MS_RANGE), Cannot get a response because of an exception
1,Extract property,Error : getMaxUsedMemoryInBytes Line : 207,The attribute maxUsedMemoryInBytes is moved from the class Discovery to the class DiscoveryIteration through the reference iterations Considering that calling getIterations from the class Discovery returns a list of DiscoveryIterationobjects Coevolve this code : rescaleDebugCode(discovery.getMaxUsedMemoryInBytes()), Cannot get a response because of an exception
2,Delete property,Error : getAlgorithmVariant Line : 236,The attribute algorithmVariant is deleted from the class Discovery  the method getAlgorithmVariant is generated and its usage must be deleted Coevolve this code : if (discovery instanceof CDODiscovery) {   diagramTitle+="CDO "  } if (discovery.getAlgorithmVariant() != null) {   diagramTitle+=discovery.getAlgorithmVariant() + " "  } if (discovery.getMetaModelVariant() != null) {   diagramTitle+=discovery.getMetaModelVariant() + " "  } If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
3,Delete property,Error : getAlgorithmVariant Line : 237,The attribute algorithmVariant is deleted from the class Discovery  the method getAlgorithmVariant is generated and its usage must be deleted Coevolve this code : diagramTitle+=discovery.getAlgorithmVariant() + " "  If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
4,Delete property,Error : getMetaModelVariant Line : 239,The attribute metaModelVariant is deleted from the class Discovery  the method getMetaModelVariant is generated and its usage must be deleted Coevolve this code : if (discovery.getAlgorithmVariant() != null) {   diagramTitle+=discovery.getAlgorithmVariant() + " "  } if (discovery.getMetaModelVariant() != null) {   diagramTitle+=discovery.getMetaModelVariant() + " "  } if (discovery instanceof CDODiscovery) {   CDODiscovery cdoConfiguration=(CDODiscovery)discovery    diagramTitle+="(" + cdoConfiguration.getServerDescription() + ")"  } If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
5,Delete property,Error : getMetaModelVariant Line : 240,The attribute metaModelVariant is deleted from the class Discovery  the method getMetaModelVariant is generated and its usage must be deleted Coevolve this code : diagramTitle+=discovery.getMetaModelVariant() + " "  If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
6,Extract property,Error : getMaxUsedMemoryInBytes Line : 283,The attribute maxUsedMemoryInBytes is moved from the class Discovery to the class DiscoveryIteration through the reference iterations Considering that calling getIterations from the class Discovery returns a list of DiscoveryIterationobjects Coevolve this code : dataElement.setValue(discovery.getMaxUsedMemoryInBytes()), Cannot get a response because of an exception
7,Delete Class ,Error : MultiProjectBenchmark Line : 72,The metaclass MultiProjectBenchmark is deleted and the class MultiProjectBenchmark is deleted also (assuming that when the metaclass is deleted all the generated elements are deleted )Coevolve this code : import org.eclipse.modisco.infra.discovery.benchmark.Discovery  import org.eclipse.modisco.infra.discovery.benchmark.MultiProjectBenchmark  import org.eclipse.modisco.java.discoverer.benchmark.emfstat.DiscoverJavaModelFromJavaProjectEMFStat  If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
8,Delete Class ,Error : MultiProjectBenchmark Line : 101,The metaclass MultiProjectBenchmark is deleted The class MultiProjectBenchmark is generated and it is deleted (assuming that when the metaclass is deleted all the generated elements are deleted)Coevolve this code : public MultiProjectBenchmark generate() throws CoreException IOException If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
9,Delete Class ,Error : MultiProjectBenchmark Line : 102,The metaclass MultiProjectBenchmark is deleted The class MultiProjectBenchmark is generated and it is deleted (assuming that when the metaclass is deleted all the generated elements are deleted)Coevolve this code : MultiProjectBenchmark benchmark=buildReportModelAndDiagrams()  If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
10,Delete Class ,Error : MultiProjectBenchmark Line : 107,The metaclass MultiProjectBenchmark is deleted The class MultiProjectBenchmark is generated and it is deleted (assuming that when the metaclass is deleted all the generated elements are deleted)Coevolve this code : private MultiProjectBenchmark buildReportModelAndDiagrams() throws CoreException IOException If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
11,Delete Class ,Error : MultiProjectBenchmark Line : 112,The metaclass MultiProjectBenchmark is deleted The class MultiProjectBenchmark is generated and it is deleted (assuming that when the metaclass is deleted all the generated elements are deleted)Coevolve this code : MultiProjectBenchmark benchmark=BenchmarkFactory.eINSTANCE.createMultiProjectBenchmark()  If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
12,Delete Class ,Error : createMultiProjectBenchmark Line : 112,The metaclass MultiProjectBenchmark is deleted   the method createMultiProjectBenchmark is generated and its usage must be deleted Coevolve this code : MultiProjectBenchmark benchmark=BenchmarkFactory.eINSTANCE.createMultiProjectBenchmark()  If there is any instruction to delete please comment it with significant message, Cannot get a response because of an exception
13,Pull class,Error : getDiscoveries Line : 180,The attribute discoveries is pulled from a subclass to the superclass : Benchmark The method getDiscoveries is generated and must be updated Coevolve this code : benchmarkedProject.getDiscoveries().add(discovery), Cannot get a response because of an exception
